transcript_id	tissue_name	rpkm_mean	rpkm_std	rpkm_median	coef_variation	max
ENST00000591778	Artery - Tibial	16.208	8.514	15.098	0.525294797817	42.579
ENST00000591778	Colon - Sigmoid	19.851	8.816	19.225	0.44411000047	43.794
ENST00000591778	Pituitary	35.024	14.922	32.948	0.426039629547	70.870
ENST00000591778	Brain - Substantia nigra	11.127	6.797	9.169	0.610832916939	29.546
ENST00000591778	Cells - EBV-transformed lymphocytes	3.855	3.449	2.736	0.894581390079	13.617
ENST00000522679	Thyroid	0.000	0.000	0.000	0	0.000
ENST00000522679	Testis	0.000	0.000	0.000	0	0.000
ENST00000522679	Brain - Anterior cingulate cortex (BA24)	0.000	0.000	0.000	0	0.000
ENST00000522679	Skin - Not Sun Exposed (Suprapubic)	0.000	0.000	0.000	0	0.000
ENST00000522679	Ovary	0.000	0.000	0.000	0	0.000
ENST00000522679	Vagina	0.000	0.000	0.000	0	0.000
ENST00000522679	Heart - Atrial Appendage	0.000	0.000	0.000	0	0.000
ENST00000522679	Esophagus - Muscularis	0.000	0.000	0.000	0	0.000
ENST00000522679	Brain - Cerebellar Hemisphere	0.000	0.000	0.000	0	0.000
ENST00000522679	Small Intestine - Terminal Ileum	0.000	0.000	0.000	0	0.000
ENST00000522679	Breast - Mammary Tissue	0.000	0.000	0.000	0	0.000
ENST00000522679	Stomach	0.000	0.000	0.000	0	0.000
ENST00000522679	Brain - Cerebellum	0.000	0.000	0.000	0	0.000
ENST00000522679	Esophagus - Mucosa	0.000	0.000	0.000	0	0.000
ENST00000522679	Brain - Putamen (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000522679	Artery - Coronary	0.000	0.000	0.000	0	0.000
ENST00000522679	Liver	0.000	0.000	0.000	0	0.000
ENST00000522679	Esophagus - Gastroesophageal Junction	0.000	0.000	0.000	0	0.000
ENST00000522679	Brain - Hypothalamus	0.000	0.000	0.000	0	0.000
ENST00000522679	Colon - Transverse	0.000	0.000	0.000	0	0.000
ENST00000522679	Prostate	0.000	0.000	0.000	0	0.000
ENST00000522679	Brain - Amygdala	0.000	0.000	0.000	0	0.000
ENST00000522679	Pancreas	0.000	0.000	0.000	0	0.000
ENST00000522679	Adipose - Subcutaneous	0.000	0.000	0.000	0	0.000
ENST00000522679	Skin - Sun Exposed (Lower leg)	0.000	0.000	0.000	0	0.000
ENST00000522679	Spleen	0.000	0.000	0.000	0	0.000
ENST00000522679	Brain - Hippocampus	0.000	0.000	0.000	0	0.000
ENST00000522679	Heart - Left Ventricle	0.000	0.000	0.000	0	0.000
ENST00000522679	Brain - Cortex	0.000	0.000	0.000	0	0.000
ENST00000522679	Muscle - Skeletal	0.000	0.000	0.000	0	0.000
ENST00000522679	Brain - Spinal cord (cervical c-1)	0.000	0.000	0.000	0	0.000
ENST00000522679	Uterus	0.000	0.000	0.000	0	0.000
ENST00000522679	Brain - Nucleus accumbens (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000522679	Brain - Caudate (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000522679	Minor Salivary Gland	0.000	0.000	0.000	0	0.000
ENST00000522679	Artery - Aorta	0.000	0.000	0.000	0	0.000
ENST00000522679	Whole Blood	0.000	0.000	0.000	0	0.000
ENST00000522679	Kidney - Cortex	0.172	0.268	0.000	1.55386424019	1.029
ENST00000522679	Nerve - Tibial	0.000	0.000	0.000	0	0.000
ENST00000522679	Brain - Frontal Cortex (BA9)	0.000	0.000	0.000	0	0.000
ENST00000522679	Adipose - Visceral (Omentum)	0.000	0.000	0.000	0	0.000
ENST00000522679	Adrenal Gland	0.000	0.000	0.000	0	0.000
ENST00000522679	Lung	0.000	0.000	0.000	0	0.000
ENST00000522679	Cells - Transformed fibroblasts	0.000	0.000	0.000	0	0.000
ENST00000522679	Artery - Tibial	0.000	0.000	0.000	0	0.000
ENST00000522679	Colon - Sigmoid	0.000	0.000	0.000	0	0.000
ENST00000522679	Pituitary	0.000	0.000	0.000	0	0.000
ENST00000522679	Brain - Substantia nigra	0.000	0.000	0.000	0	0.000
ENST00000522679	Cells - EBV-transformed lymphocytes	0.000	0.000	0.000	0	0.000
ENST00000411650	Thyroid	0.000	0.000	0.000	0	0.000
ENST00000411650	Testis	0.000	0.000	0.000	0	0.000
ENST00000411650	Brain - Anterior cingulate cortex (BA24)	0.000	0.000	0.000	0	0.000
ENST00000411650	Skin - Not Sun Exposed (Suprapubic)	0.000	0.000	0.000	0	0.000
ENST00000411650	Ovary	0.000	0.000	0.000	0	0.000
ENST00000411650	Vagina	0.000	0.000	0.000	0	0.000
ENST00000411650	Heart - Atrial Appendage	0.000	0.000	0.000	0	0.000
ENST00000411650	Esophagus - Muscularis	0.000	0.000	0.000	0	0.000
ENST00000411650	Brain - Cerebellar Hemisphere	0.000	0.000	0.000	0	0.000
ENST00000411650	Small Intestine - Terminal Ileum	0.000	0.000	0.000	0	0.000
ENST00000411650	Breast - Mammary Tissue	0.000	0.000	0.000	0	0.000
ENST00000411650	Stomach	0.000	0.000	0.000	0	0.000
ENST00000411650	Brain - Cerebellum	0.000	0.000	0.000	0	0.000
ENST00000411650	Esophagus - Mucosa	0.000	0.000	0.000	0	0.000
ENST00000411650	Brain - Putamen (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000411650	Artery - Coronary	0.000	0.000	0.000	0	0.000
ENST00000411650	Liver	0.000	0.000	0.000	0	0.000
ENST00000411650	Esophagus - Gastroesophageal Junction	0.000	0.000	0.000	0	0.000
ENST00000411650	Brain - Hypothalamus	0.000	0.000	0.000	0	0.000
ENST00000411650	Colon - Transverse	0.000	0.000	0.000	0	0.000
ENST00000411650	Prostate	0.000	0.000	0.000	0	0.000
ENST00000411650	Brain - Amygdala	0.000	0.000	0.000	0	0.000
ENST00000411650	Pancreas	0.000	0.000	0.000	0	0.000
ENST00000411650	Adipose - Subcutaneous	0.000	0.000	0.000	0	0.000
ENST00000411650	Skin - Sun Exposed (Lower leg)	0.000	0.000	0.000	0	0.000
ENST00000411650	Spleen	0.000	0.000	0.000	0	0.000
ENST00000411650	Brain - Hippocampus	0.000	0.000	0.000	0	0.000
ENST00000411650	Heart - Left Ventricle	0.000	0.000	0.000	0	0.000
ENST00000411650	Brain - Cortex	0.000	0.000	0.000	0	0.000
ENST00000411650	Muscle - Skeletal	0.000	0.000	0.000	0	0.000
ENST00000411650	Brain - Spinal cord (cervical c-1)	0.000	0.000	0.000	0	0.000
ENST00000411650	Uterus	0.000	0.000	0.000	0	0.000
ENST00000411650	Brain - Nucleus accumbens (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000411650	Brain - Caudate (basal ganglia)	0.000	0.000	0.000	0	0.000
ENST00000411650	Minor Salivary Gland	0.000	0.000	0.000	0	0.000
ENST00000411650	Artery - Aorta	0.000	0.000	0.000	0	0.000
ENST00000411650	Whole Blood	0.000	0.000	0.000	0	0.000
ENST00000411650	Kidney - Cortex	0.000	0.000	0.000	0	0.000
ENST00000411650	Nerve - Tibial	0.000	0.000	0.000	0	0.000
ENST00000411650	Brain - Frontal Cortex (BA9)	0.000	0.000	0.000	0	0.000
ENST00000411650	Adipose - Visceral (Omentum)	0.000	0.000	0.000	0	0.000
ENST00000411650	Adrenal Gland	0.000	0.000	0.000	0	0.000
ENST00000411650	Lung	0.000	0.000	0.000	0	0.000
ENST00000411650	Cells - Transformed fibroblasts	0.000	0.000	0.000	0	0.000
ENST00000411650	Artery - Tibial	0.000	0.000	0.000	0	0.000
ENST00000411650	Colon - Sigmoid	0.000	0.000	0.000	0	0.000
ENST00000411650	Pituitary	0.000	0.000	0.000	0	0.000
ENST00000411650	Brain - Substantia nigra	0.000	0.000	0.000	0	0.000
ENST00000411650	Cells - EBV-transformed lymphocytes	0.000	0.000	0.000	0	0.000
ENST00000531207	Thyroid	0.112	0.074	0.097	0.659489877053	0.340
ENST00000531207	Testis	0.489	0.196	0.472	0.400054616612	0.972
ENST00000531207	Brain - Anterior cingulate cortex (BA24)	0.304	0.210	0.254	0.689739933372	0.907
ENST00000531207	Skin - Not Sun Exposed (Suprapubic)	0.056	0.043	0.052	0.765304563753	0.182
ENST00000531207	Ovary	0.197	0.103	0.181	0.520272851566	0.429
ENST00000531207	Vagina	0.131	0.096	0.105	0.731549727193	0.393
ENST00000531207	Heart - Atrial Appendage	0.076	0.053	0.064	0.695296572095	0.221
ENST00000531207	Esophagus - Muscularis	0.050	0.037	0.045	0.727625429986	0.158
ENST00000531207	Brain - Cerebellar Hemisphere	0.461	0.198	0.471	0.429956635442	0.975
ENST00000531207	Small Intestine - Terminal Ileum	0.057	0.044	0.050	0.773929728111	0.177
ENST00000531207	Breast - Mammary Tissue	0.138	0.100	0.116	0.725798296917	0.419
ENST00000531207	Stomach	0.037	0.033	0.028	0.895016511927	0.142
ENST00000531207	Brain - Cerebellum	0.467	0.151	0.476	0.323509507905	0.821
ENST00000531207	Esophagus - Mucosa	0.017	0.020	0.013	1.19091999923	0.079
ENST00000531207	Brain - Putamen (basal ganglia)	0.189	0.121	0.176	0.640408118639	0.530
ENST00000531207	Artery - Coronary	0.088	0.052	0.078	0.58733869113	0.241
ENST00000531207	Liver	0.016	0.021	0.000	1.27730478182	0.070
ENST00000531207	Esophagus - Gastroesophageal Junction	0.069	0.051	0.053	0.745852892076	0.207
ENST00000531207	Brain - Hypothalamus	0.362	0.219	0.353	0.604073150555	0.926
ENST00000531207	Colon - Transverse	0.066	0.043	0.065	0.654678147004	0.196
ENST00000531207	Prostate	0.111	0.074	0.089	0.665201010688	0.279
ENST00000531207	Brain - Amygdala	0.178	0.113	0.169	0.634489191967	0.465
ENST00000531207	Pancreas	0.338	0.147	0.320	0.436427374753	0.728
ENST00000531207	Adipose - Subcutaneous	0.137	0.105	0.112	0.762544254922	0.441
ENST00000531207	Skin - Sun Exposed (Lower leg)	0.088	0.061	0.075	0.693864899168	0.266
ENST00000531207	Spleen	0.072	0.046	0.067	0.643877459095	0.189
ENST00000531207	Brain - Hippocampus	0.173	0.114	0.148	0.657804417495	0.491
ENST00000531207	Heart - Left Ventricle	0.041	0.036	0.032	0.890750881645	0.150
ENST00000531207	Brain - Cortex	0.373	0.156	0.372	0.416631596756	0.781
ENST00000531207	Muscle - Skeletal	0.045	0.040	0.036	0.887061645333	0.153
ENST00000531207	Brain - Spinal cord (cervical c-1)	0.136	0.080	0.127	0.585903233235	0.365
ENST00000531207	Uterus	0.195	0.099	0.185	0.504873419217	0.469
ENST00000531207	Brain - Nucleus accumbens (basal ganglia)	0.356	0.183	0.337	0.513673468531	0.835
ENST00000531207	Brain - Caudate (basal ganglia)	0.272	0.145	0.255	0.531455908299	0.685
ENST00000531207	Minor Salivary Gland	0.072	0.050	0.065	0.695315389674	0.199
ENST00000531207	Artery - Aorta	0.089	0.056	0.079	0.62992765486	0.230
ENST00000531207	Whole Blood	0.004	0.008	0.000	2.09069710406	0.031
ENST00000531207	Kidney - Cortex	0.083	0.058	0.075	0.701117138238	0.218
ENST00000531207	Nerve - Tibial	0.240	0.113	0.232	0.47017431647	0.547
ENST00000531207	Brain - Frontal Cortex (BA9)	0.397	0.220	0.389	0.554610823001	0.987
ENST00000531207	Adipose - Visceral (Omentum)	0.062	0.051	0.051	0.827950850023	0.207
ENST00000531207	Adrenal Gland	0.140	0.068	0.132	0.48549408689	0.292
ENST00000531207	Lung	0.054	0.045	0.044	0.838226058055	0.182
ENST00000531207	Cells - Transformed fibroblasts	0.031	0.027	0.024	0.867839740482	0.111
ENST00000531207	Artery - Tibial	0.136	0.104	0.107	0.766246778059	0.413
ENST00000531207	Colon - Sigmoid	0.107	0.071	0.095	0.661859098077	0.289
ENST00000531207	Pituitary	0.280	0.115	0.278	0.408389758644	0.588
ENST00000531207	Brain - Substantia nigra	0.150	0.084	0.143	0.562060093819	0.327
ENST00000531207	Cells - EBV-transformed lymphocytes	0.020	0.017	0.016	0.876127816984	0.065
ENST00000290378	Thyroid	1.340	1.006	1.053	0.750463130406	4.536
ENST00000290378	Testis	0.555	0.209	0.508	0.377013525561	1.165
ENST00000290378	Brain - Anterior cingulate cortex (BA24)	1.339	0.535	1.296	0.399209123481	2.706
ENST00000290378	Skin - Not Sun Exposed (Suprapubic)	1.056	0.814	0.851	0.770807044326	3.539
ENST00000290378	Ovary	0.454	0.305	0.383	0.671955891134	1.350
ENST00000290378	Vagina	13.503	15.087	6.710	1.11731463246	55.517
ENST00000290378	Heart - Atrial Appendage	2161.005	998.489	2088.477	0.462048576028	4997.234
ENST00000290378	Esophagus - Muscularis	3.414	3.289	2.201	0.963295635404	14.132
ENST00000290378	Brain - Cerebellar Hemisphere	0.590	0.243	0.564	0.412270895484	1.232
